dose_character	treatment	name
10	S1776	Toremifene Citrate
100	S1776	Toremifene Citrate
100	S1776	Toremifene Citrate
100	S1776	Toremifene Citrate
100	S1776	Toremifene Citrate
100	S1776	Toremifene Citrate
100	S1776	Toremifene Citrate
1000	S1776	Toremifene Citrate
1000	S1776	Toremifene Citrate
1000	S1776	Toremifene Citrate
1000	S1776	Toremifene Citrate
1000	S1776	Toremifene Citrate
1000	S1776	Toremifene Citrate
10000	S1776	Toremifene Citrate
10000	S1776	Toremifene Citrate
10000	S1776	Toremifene Citrate
10000	S1776	Toremifene Citrate
10000	S1776	Toremifene Citrate
10000	S1776	Toremifene Citrate
10	S1782	Azacitidine 
10	S1782	Azacitidine 
10	S1782	Azacitidine 
10	S1782	Azacitidine 
10	S1782	Azacitidine 
10	S1782	Azacitidine 
10	S1782	Azacitidine 
10	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
100	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
1000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10000	S1782	Azacitidine 
10	S1802	AICAR (Acadesine)
10	S1802	AICAR (Acadesine)
10	S1802	AICAR (Acadesine)
10	S1802	AICAR (Acadesine)
10	S1802	AICAR (Acadesine)
10	S1802	AICAR (Acadesine)
100	S1802	AICAR (Acadesine)
100	S1802	AICAR (Acadesine)
100	S1802	AICAR (Acadesine)
100	S1802	AICAR (Acadesine)
100	S1802	AICAR (Acadesine)
100	S1802	AICAR (Acadesine)
1000	S1802	AICAR (Acadesine)
1000	S1802	AICAR (Acadesine)
1000	S1802	AICAR (Acadesine)
1000	S1802	AICAR (Acadesine)
1000	S1802	AICAR (Acadesine)
1000	S1802	AICAR (Acadesine)
10000	S1802	AICAR (Acadesine)
10000	S1802	AICAR (Acadesine)
10000	S1802	AICAR (Acadesine)
10000	S1802	AICAR (Acadesine)
10000	S1802	AICAR (Acadesine)
10000	S1802	AICAR (Acadesine)
10	S1840	Lomustine 
10	S1840	Lomustine 
10	S1840	Lomustine 
10	S1840	Lomustine 
10	S1840	Lomustine 
10	S1840	Lomustine 
100	S1840	Lomustine 
100	S1840	Lomustine 
100	S1840	Lomustine 
100	S1840	Lomustine 
100	S1840	Lomustine 
100	S1840	Lomustine 
1000	S1840	Lomustine 
1000	S1840	Lomustine 
1000	S1840	Lomustine 
1000	S1840	Lomustine 
1000	S1840	Lomustine 
1000	S1840	Lomustine 
10000	S1840	Lomustine 
10000	S1840	Lomustine 
10000	S1840	Lomustine 
10000	S1840	Lomustine 
10000	S1840	Lomustine 
10000	S1840	Lomustine 
10	S1845	Cimetidine 
10	S1845	Cimetidine 
10	S1845	Cimetidine 
10	S1845	Cimetidine 
10	S1845	Cimetidine 
10	S1845	Cimetidine 
100	S1845	Cimetidine 
100	S1845	Cimetidine 
100	S1845	Cimetidine 
100	S1845	Cimetidine 
100	S1845	Cimetidine 
100	S1845	Cimetidine 
1000	S1845	Cimetidine 
1000	S1845	Cimetidine 
1000	S1845	Cimetidine 
1000	S1845	Cimetidine 
1000	S1845	Cimetidine 
1000	S1845	Cimetidine 
10000	S1845	Cimetidine 
10000	S1845	Cimetidine 
10000	S1845	Cimetidine 
10000	S1845	Cimetidine 
10000	S1845	Cimetidine 
10000	S1845	Cimetidine 
10	S1848	Curcumin
10	S1848	Curcumin
10	S1848	Curcumin
10	S1848	Curcumin
10	S1848	Curcumin
10	S1848	Curcumin
100	S1848	Curcumin
100	S1848	Curcumin
100	S1848	Curcumin
100	S1848	Curcumin
100	S1848	Curcumin
100	S1848	Curcumin
1000	S1848	Curcumin
1000	S1848	Curcumin
1000	S1848	Curcumin
1000	S1848	Curcumin
1000	S1848	Curcumin
1000	S1848	Curcumin
10000	S1848	Curcumin
10000	S1848	Curcumin
10000	S1848	Curcumin
10000	S1848	Curcumin
10000	S1848	Curcumin
10000	S1848	Curcumin
10	S1973	Cyclocytidine HCl
10	S1973	Cyclocytidine HCl
10	S1973	Cyclocytidine HCl
10	S1973	Cyclocytidine HCl
10	S1973	Cyclocytidine HCl
10	S1973	Cyclocytidine HCl
100	S1973	Cyclocytidine HCl
100	S1973	Cyclocytidine HCl
100	S1973	Cyclocytidine HCl
100	S1973	Cyclocytidine HCl
100	S1973	Cyclocytidine HCl
100	S1973	Cyclocytidine HCl
1000	S1973	Cyclocytidine HCl
1000	S1973	Cyclocytidine HCl
1000	S1973	Cyclocytidine HCl
1000	S1973	Cyclocytidine HCl
1000	S1973	Cyclocytidine HCl
1000	S1973	Cyclocytidine HCl
10000	S1973	Cyclocytidine HCl
10000	S1973	Cyclocytidine HCl
10000	S1973	Cyclocytidine HCl
10000	S1973	Cyclocytidine HCl
10000	S1973	Cyclocytidine HCl
10000	S1973	Cyclocytidine HCl
10	S2003	Maraviroc
10	S2003	Maraviroc
10	S2003	Maraviroc
10	S2003	Maraviroc
10	S2003	Maraviroc
10	S2003	Maraviroc
100	S2003	Maraviroc
100	S2003	Maraviroc
100	S2003	Maraviroc
100	S2003	Maraviroc
100	S2003	Maraviroc
100	S2003	Maraviroc
1000	S2003	Maraviroc
1000	S2003	Maraviroc
1000	S2003	Maraviroc
1000	S2003	Maraviroc
1000	S2003	Maraviroc
1000	S2003	Maraviroc
10000	S2003	Maraviroc
10000	S2003	Maraviroc
10000	S2003	Maraviroc
10000	S2003	Maraviroc
10000	S2003	Maraviroc
10000	S2003	Maraviroc
10	S2012	PCI-34051
10	S2012	PCI-34051
10	S2012	PCI-34051
10	S2012	PCI-34051
10	S2012	PCI-34051
10	S2012	PCI-34051
10	S2012	PCI-34051
10	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
100	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
1000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10000	S2012	PCI-34051
10	S2013	PF-573228
10	S2013	PF-573228
10	S2013	PF-573228
10	S2013	PF-573228
10	S2013	PF-573228
10	S2013	PF-573228
100	S2013	PF-573228
100	S2013	PF-573228
100	S2013	PF-573228
100	S2013	PF-573228
100	S2013	PF-573228
100	S2013	PF-573228
1000	S2013	PF-573228
1000	S2013	PF-573228
1000	S2013	PF-573228
1000	S2013	PF-573228
1000	S2013	PF-573228
1000	S2013	PF-573228
10000	S2013	PF-573228
10000	S2013	PF-573228
10000	S2013	PF-573228
10000	S2013	PF-573228
10000	S2013	PF-573228
10000	S2013	PF-573228
10	S2014	BMS-265246
10	S2014	BMS-265246
10	S2014	BMS-265246
10	S2014	BMS-265246
10	S2014	BMS-265246
10	S2014	BMS-265246
100	S2014	BMS-265246
100	S2014	BMS-265246
100	S2014	BMS-265246
100	S2014	BMS-265246
100	S2014	BMS-265246
100	S2014	BMS-265246
1000	S2014	BMS-265246
1000	S2014	BMS-265246
1000	S2014	BMS-265246
1000	S2014	BMS-265246
1000	S2014	BMS-265246
1000	S2014	BMS-265246
10000	S2014	BMS-265246
10000	S2014	BMS-265246
10000	S2014	BMS-265246
10000	S2014	BMS-265246
10000	S2014	BMS-265246
10000	S2014	BMS-265246
10	S2018	ENMD-2076 L-(+)-Tartaric acid 
10	S2018	ENMD-2076 L-(+)-Tartaric acid 
10	S2018	ENMD-2076 L-(+)-Tartaric acid 
10	S2018	ENMD-2076 L-(+)-Tartaric acid 
10	S2018	ENMD-2076 L-(+)-Tartaric acid 
10	S2018	ENMD-2076 L-(+)-Tartaric acid 
100	S2018	ENMD-2076 L-(+)-Tartaric acid 
100	S2018	ENMD-2076 L-(+)-Tartaric acid 
100	S2018	ENMD-2076 L-(+)-Tartaric acid 
100	S2018	ENMD-2076 L-(+)-Tartaric acid 
100	S2018	ENMD-2076 L-(+)-Tartaric acid 
100	S2018	ENMD-2076 L-(+)-Tartaric acid 
1000	S2018	ENMD-2076 L-(+)-Tartaric acid 
1000	S2018	ENMD-2076 L-(+)-Tartaric acid 
1000	S2018	ENMD-2076 L-(+)-Tartaric acid 
1000	S2018	ENMD-2076 L-(+)-Tartaric acid 
1000	S2018	ENMD-2076 L-(+)-Tartaric acid 
1000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10000	S2018	ENMD-2076 L-(+)-Tartaric acid 
10	S2158	KW-2449
10	S2158	KW-2449
10	S2158	KW-2449
10	S2158	KW-2449
10	S2158	KW-2449
10	S2158	KW-2449
100	S2158	KW-2449
100	S2158	KW-2449
100	S2158	KW-2449
100	S2158	KW-2449
100	S2158	KW-2449
100	S2158	KW-2449
1000	S2158	KW-2449
1000	S2158	KW-2449
1000	S2158	KW-2449
1000	S2158	KW-2449
1000	S2158	KW-2449
1000	S2158	KW-2449
10000	S2158	KW-2449
10000	S2158	KW-2449
10000	S2158	KW-2449
10000	S2158	KW-2449
10000	S2158	KW-2449
10000	S2158	KW-2449
10	S2162	AZD1480
10	S2162	AZD1480
10	S2162	AZD1480
10	S2162	AZD1480
10	S2162	AZD1480
10	S2162	AZD1480
100	S2162	AZD1480
100	S2162	AZD1480
100	S2162	AZD1480
100	S2162	AZD1480
100	S2162	AZD1480
100	S2162	AZD1480
1000	S2162	AZD1480
1000	S2162	AZD1480
1000	S2162	AZD1480
1000	S2162	AZD1480
1000	S2162	AZD1480
1000	S2162	AZD1480
10000	S2162	AZD1480
10000	S2162	AZD1480
10000	S2162	AZD1480
10000	S2162	AZD1480
10000	S2162	AZD1480
10000	S2162	AZD1480
10	S2170	Givinostat (ITF2357)
10	S2170	Givinostat (ITF2357)
10	S2170	Givinostat (ITF2357)
10	S2170	Givinostat (ITF2357)
10	S2170	Givinostat (ITF2357)
10	S2170	Givinostat (ITF2357)
100	S2170	Givinostat (ITF2357)
100	S2170	Givinostat (ITF2357)
100	S2170	Givinostat (ITF2357)
100	S2170	Givinostat (ITF2357)
100	S2170	Givinostat (ITF2357)
100	S2170	Givinostat (ITF2357)
1000	S2170	Givinostat (ITF2357)
1000	S2170	Givinostat (ITF2357)
1000	S2170	Givinostat (ITF2357)
1000	S2170	Givinostat (ITF2357)
1000	S2170	Givinostat (ITF2357)
1000	S2170	Givinostat (ITF2357)
10000	S2170	Givinostat (ITF2357)
10000	S2170	Givinostat (ITF2357)
10000	S2170	Givinostat (ITF2357)
10000	S2170	Givinostat (ITF2357)
10000	S2170	Givinostat (ITF2357)
10000	S2170	Givinostat (ITF2357)
10	S2178	AG-14361
10	S2178	AG-14361
10	S2178	AG-14361
10	S2178	AG-14361
10	S2178	AG-14361
10	S2178	AG-14361
100	S2178	AG-14361
100	S2178	AG-14361
100	S2178	AG-14361
100	S2178	AG-14361
100	S2178	AG-14361
100	S2178	AG-14361
1000	S2178	AG-14361
1000	S2178	AG-14361
1000	S2178	AG-14361
1000	S2178	AG-14361
1000	S2178	AG-14361
1000	S2178	AG-14361
10000	S2178	AG-14361
10000	S2178	AG-14361
10000	S2178	AG-14361
10000	S2178	AG-14361
10000	S2178	AG-14361
10000	S2178	AG-14361
10	S2179	Gandotinib (LY2784544)
10	S2179	Gandotinib (LY2784544)
10	S2179	Gandotinib (LY2784544)
10	S2179	Gandotinib (LY2784544)
10	S2179	Gandotinib (LY2784544)
10	S2179	Gandotinib (LY2784544)
100	S2179	Gandotinib (LY2784544)
100	S2179	Gandotinib (LY2784544)
100	S2179	Gandotinib (LY2784544)
100	S2179	Gandotinib (LY2784544)
100	S2179	Gandotinib (LY2784544)
100	S2179	Gandotinib (LY2784544)
1000	S2179	Gandotinib (LY2784544)
1000	S2179	Gandotinib (LY2784544)
1000	S2179	Gandotinib (LY2784544)
1000	S2179	Gandotinib (LY2784544)
1000	S2179	Gandotinib (LY2784544)
1000	S2179	Gandotinib (LY2784544)
10000	S2179	Gandotinib (LY2784544)
10000	S2179	Gandotinib (LY2784544)
10000	S2179	Gandotinib (LY2784544)
10000	S2179	Gandotinib (LY2784544)
10000	S2179	Gandotinib (LY2784544)
10000	S2179	Gandotinib (LY2784544)
10	S2198	SGI-1776 free base
10	S2198	SGI-1776 free base
10	S2198	SGI-1776 free base
10	S2198	SGI-1776 free base
10	S2198	SGI-1776 free base
10	S2198	SGI-1776 free base
100	S2198	SGI-1776 free base
100	S2198	SGI-1776 free base
100	S2198	SGI-1776 free base
100	S2198	SGI-1776 free base
100	S2198	SGI-1776 free base
100	S2198	SGI-1776 free base
1000	S2198	SGI-1776 free base
1000	S2198	SGI-1776 free base
1000	S2198	SGI-1776 free base
1000	S2198	SGI-1776 free base
1000	S2198	SGI-1776 free base
1000	S2198	SGI-1776 free base
10000	S2198	SGI-1776 free base
10000	S2198	SGI-1776 free base
10000	S2198	SGI-1776 free base
10000	S2198	SGI-1776 free base
10000	S2198	SGI-1776 free base
10000	S2198	SGI-1776 free base
10	S2214	AZ 960
10	S2214	AZ 960
10	S2214	AZ 960
10	S2214	AZ 960
10	S2214	AZ 960
10	S2214	AZ 960
100	S2214	AZ 960
100	S2214	AZ 960
100	S2214	AZ 960
100	S2214	AZ 960
100	S2214	AZ 960
100	S2214	AZ 960
1000	S2214	AZ 960
1000	S2214	AZ 960
1000	S2214	AZ 960
1000	S2214	AZ 960
1000	S2214	AZ 960
1000	S2214	AZ 960
10000	S2214	AZ 960
10000	S2214	AZ 960
10000	S2214	AZ 960
10000	S2214	AZ 960
10000	S2214	AZ 960
10000	S2214	AZ 960
10	S2219	Momelotinib (CYT387)
10	S2219	Momelotinib (CYT387)
10	S2219	Momelotinib (CYT387)
10	S2219	Momelotinib (CYT387)
10	S2219	Momelotinib (CYT387)
10	S2219	Momelotinib (CYT387)
100	S2219	Momelotinib (CYT387)
100	S2219	Momelotinib (CYT387)
100	S2219	Momelotinib (CYT387)
100	S2219	Momelotinib (CYT387)
100	S2219	Momelotinib (CYT387)
100	S2219	Momelotinib (CYT387)
1000	S2219	Momelotinib (CYT387)
1000	S2219	Momelotinib (CYT387)
1000	S2219	Momelotinib (CYT387)
1000	S2219	Momelotinib (CYT387)
1000	S2219	Momelotinib (CYT387)
1000	S2219	Momelotinib (CYT387)
10000	S2219	Momelotinib (CYT387)
10000	S2219	Momelotinib (CYT387)
10000	S2219	Momelotinib (CYT387)
10000	S2219	Momelotinib (CYT387)
10000	S2219	Momelotinib (CYT387)
10000	S2219	Momelotinib (CYT387)
10	S2244	AR-42
10	S2244	AR-42
10	S2244	AR-42
10	S2244	AR-42
10	S2244	AR-42
10	S2244	AR-42
100	S2244	AR-42
100	S2244	AR-42
100	S2244	AR-42
100	S2244	AR-42
100	S2244	AR-42
100	S2244	AR-42
1000	S2244	AR-42
1000	S2244	AR-42
1000	S2244	AR-42
1000	S2244	AR-42
1000	S2244	AR-42
1000	S2244	AR-42
10000	S2244	AR-42
10000	S2244	AR-42
10000	S2244	AR-42
10000	S2244	AR-42
10000	S2244	AR-42
10000	S2244	AR-42
10	S2391	Quercetin
10	S2391	Quercetin
10	S2391	Quercetin
10	S2391	Quercetin
10	S2391	Quercetin
10	S2391	Quercetin
100	S2391	Quercetin
100	S2391	Quercetin
100	S2391	Quercetin
100	S2391	Quercetin
100	S2391	Quercetin
100	S2391	Quercetin
1000	S2391	Quercetin
1000	S2391	Quercetin
1000	S2391	Quercetin
1000	S2391	Quercetin
1000	S2391	Quercetin
1000	S2391	Quercetin
10000	S2391	Quercetin
10000	S2391	Quercetin
10000	S2391	Quercetin
10000	S2391	Quercetin
10000	S2391	Quercetin
10000	S2391	Quercetin
10	S2554	Daphnetin
10	S2554	Daphnetin
10	S2554	Daphnetin
10	S2554	Daphnetin
10	S2554	Daphnetin
10	S2554	Daphnetin
100	S2554	Daphnetin
100	S2554	Daphnetin
100	S2554	Daphnetin
100	S2554	Daphnetin
100	S2554	Daphnetin
100	S2554	Daphnetin
1000	S2554	Daphnetin
1000	S2554	Daphnetin
1000	S2554	Daphnetin
1000	S2554	Daphnetin
1000	S2554	Daphnetin
1000	S2554	Daphnetin
10000	S2554	Daphnetin
10000	S2554	Daphnetin
10000	S2554	Daphnetin
10000	S2554	Daphnetin
10000	S2554	Daphnetin
10000	S2554	Daphnetin
10	S2627	Tubastatin A HCl
10	S2627	Tubastatin A HCl
10	S2627	Tubastatin A HCl
10	S2627	Tubastatin A HCl
10	S2627	Tubastatin A HCl
10	S2627	Tubastatin A HCl
100	S2627	Tubastatin A HCl
100	S2627	Tubastatin A HCl
100	S2627	Tubastatin A HCl
100	S2627	Tubastatin A HCl
100	S2627	Tubastatin A HCl
100	S2627	Tubastatin A HCl
1000	S2627	Tubastatin A HCl
1000	S2627	Tubastatin A HCl
1000	S2627	Tubastatin A HCl
1000	S2627	Tubastatin A HCl
1000	S2627	Tubastatin A HCl
1000	S2627	Tubastatin A HCl
10000	S2627	Tubastatin A HCl
10000	S2627	Tubastatin A HCl
10000	S2627	Tubastatin A HCl
10000	S2627	Tubastatin A HCl
10000	S2627	Tubastatin A HCl
10000	S2627	Tubastatin A HCl
10	S2660	MK-0752
10	S2660	MK-0752
10	S2660	MK-0752
10	S2660	MK-0752
10	S2660	MK-0752
10	S2660	MK-0752
100	S2660	MK-0752
100	S2660	MK-0752
100	S2660	MK-0752
100	S2660	MK-0752
100	S2660	MK-0752
100	S2660	MK-0752
1000	S2660	MK-0752
1000	S2660	MK-0752
1000	S2660	MK-0752
1000	S2660	MK-0752
1000	S2660	MK-0752
1000	S2660	MK-0752
10000	S2660	MK-0752
10000	S2660	MK-0752
10000	S2660	MK-0752
10000	S2660	MK-0752
10000	S2660	MK-0752
10000	S2660	MK-0752
10	S2666	PF-3845
10	S2666	PF-3845
10	S2666	PF-3845
10	S2666	PF-3845
10	S2666	PF-3845
10	S2666	PF-3845
100	S2666	PF-3845
100	S2666	PF-3845
100	S2666	PF-3845
100	S2666	PF-3845
100	S2666	PF-3845
100	S2666	PF-3845
1000	S2666	PF-3845
1000	S2666	PF-3845
1000	S2666	PF-3845
1000	S2666	PF-3845
1000	S2666	PF-3845
1000	S2666	PF-3845
10000	S2666	PF-3845
10000	S2666	PF-3845
10000	S2666	PF-3845
10000	S2666	PF-3845
10000	S2666	PF-3845
10000	S2666	PF-3845
10	S2673	Trametinib (GSK1120212)
10	S2673	Trametinib (GSK1120212)
10	S2673	Trametinib (GSK1120212)
10	S2673	Trametinib (GSK1120212)
10	S2673	Trametinib (GSK1120212)
10	S2673	Trametinib (GSK1120212)
100	S2673	Trametinib (GSK1120212)
100	S2673	Trametinib (GSK1120212)
100	S2673	Trametinib (GSK1120212)
100	S2673	Trametinib (GSK1120212)
100	S2673	Trametinib (GSK1120212)
100	S2673	Trametinib (GSK1120212)
1000	S2673	Trametinib (GSK1120212)
1000	S2673	Trametinib (GSK1120212)
1000	S2673	Trametinib (GSK1120212)
1000	S2673	Trametinib (GSK1120212)
1000	S2673	Trametinib (GSK1120212)
1000	S2673	Trametinib (GSK1120212)
10000	S2673	Trametinib (GSK1120212)
10000	S2673	Trametinib (GSK1120212)
10000	S2673	Trametinib (GSK1120212)
10000	S2673	Trametinib (GSK1120212)
10000	S2673	Trametinib (GSK1120212)
10000	S2673	Trametinib (GSK1120212)
10	S2679	Flavopiridol HCl
10	S2679	Flavopiridol HCl
10	S2679	Flavopiridol HCl
10	S2679	Flavopiridol HCl
10	S2679	Flavopiridol HCl
10	S2679	Flavopiridol HCl
100	S2679	Flavopiridol HCl
100	S2679	Flavopiridol HCl
100	S2679	Flavopiridol HCl
100	S2679	Flavopiridol HCl
100	S2679	Flavopiridol HCl
100	S2679	Flavopiridol HCl
1000	S2679	Flavopiridol HCl
1000	S2679	Flavopiridol HCl
1000	S2679	Flavopiridol HCl
1000	S2679	Flavopiridol HCl
1000	S2679	Flavopiridol HCl
1000	S2679	Flavopiridol HCl
10000	S2679	Flavopiridol HCl
10000	S2679	Flavopiridol HCl
10000	S2679	Flavopiridol HCl
10000	S2679	Flavopiridol HCl
10000	S2679	Flavopiridol HCl
10000	S2679	Flavopiridol HCl
10	S2686	NVP-BSK805 2HCl
10	S2686	NVP-BSK805 2HCl
10	S2686	NVP-BSK805 2HCl
10	S2686	NVP-BSK805 2HCl
10	S2686	NVP-BSK805 2HCl
10	S2686	NVP-BSK805 2HCl
100	S2686	NVP-BSK805 2HCl
100	S2686	NVP-BSK805 2HCl
100	S2686	NVP-BSK805 2HCl
100	S2686	NVP-BSK805 2HCl
100	S2686	NVP-BSK805 2HCl
100	S2686	NVP-BSK805 2HCl
1000	S2686	NVP-BSK805 2HCl
1000	S2686	NVP-BSK805 2HCl
1000	S2686	NVP-BSK805 2HCl
1000	S2686	NVP-BSK805 2HCl
1000	S2686	NVP-BSK805 2HCl
1000	S2686	NVP-BSK805 2HCl
10000	S2686	NVP-BSK805 2HCl
10000	S2686	NVP-BSK805 2HCl
10000	S2686	NVP-BSK805 2HCl
10000	S2686	NVP-BSK805 2HCl
10000	S2686	NVP-BSK805 2HCl
10000	S2686	NVP-BSK805 2HCl
10	S2692	TG101209
10	S2692	TG101209
10	S2692	TG101209
10	S2692	TG101209
10	S2692	TG101209
10	S2692	TG101209
100	S2692	TG101209
100	S2692	TG101209
100	S2692	TG101209
100	S2692	TG101209
100	S2692	TG101209
100	S2692	TG101209
1000	S2692	TG101209
1000	S2692	TG101209
1000	S2692	TG101209
1000	S2692	TG101209
1000	S2692	TG101209
1000	S2692	TG101209
10000	S2692	TG101209
10000	S2692	TG101209
10000	S2692	TG101209
10000	S2692	TG101209
10000	S2692	TG101209
10000	S2692	TG101209
10	S2693	Resminostat
10	S2693	Resminostat
10	S2693	Resminostat
10	S2693	Resminostat
10	S2693	Resminostat
10	S2693	Resminostat
100	S2693	Resminostat
100	S2693	Resminostat
100	S2693	Resminostat
100	S2693	Resminostat
100	S2693	Resminostat
100	S2693	Resminostat
1000	S2693	Resminostat
1000	S2693	Resminostat
1000	S2693	Resminostat
1000	S2693	Resminostat
1000	S2693	Resminostat
1000	S2693	Resminostat
10000	S2693	Resminostat
10000	S2693	Resminostat
10000	S2693	Resminostat
10000	S2693	Resminostat
10000	S2693	Resminostat
10000	S2693	Resminostat
10	S2718	TAK-901
10	S2718	TAK-901
10	S2718	TAK-901
10	S2718	TAK-901
10	S2718	TAK-901
10	S2718	TAK-901
100	S2718	TAK-901
100	S2718	TAK-901
100	S2718	TAK-901
100	S2718	TAK-901
100	S2718	TAK-901
100	S2718	TAK-901
1000	S2718	TAK-901
1000	S2718	TAK-901
1000	S2718	TAK-901
1000	S2718	TAK-901
1000	S2718	TAK-901
1000	S2718	TAK-901
10000	S2718	TAK-901
10000	S2718	TAK-901
10000	S2718	TAK-901
10000	S2718	TAK-901
10000	S2718	TAK-901
10000	S2718	TAK-901
10	S2719	AMG-900
10	S2719	AMG-900
10	S2719	AMG-900
10	S2719	AMG-900
10	S2719	AMG-900
10	S2719	AMG-900
100	S2719	AMG-900
100	S2719	AMG-900
100	S2719	AMG-900
100	S2719	AMG-900
100	S2719	AMG-900
100	S2719	AMG-900
1000	S2719	AMG-900
1000	S2719	AMG-900
1000	S2719	AMG-900
1000	S2719	AMG-900
1000	S2719	AMG-900
1000	S2719	AMG-900
10000	S2719	AMG-900
10000	S2719	AMG-900
10000	S2719	AMG-900
10000	S2719	AMG-900
10000	S2719	AMG-900
10000	S2719	AMG-900
10	S2736	Fedratinib (SAR302503, TG101348)
10	S2736	Fedratinib (SAR302503, TG101348)
10	S2736	Fedratinib (SAR302503, TG101348)
10	S2736	Fedratinib (SAR302503, TG101348)
10	S2736	Fedratinib (SAR302503, TG101348)
10	S2736	Fedratinib (SAR302503, TG101348)
100	S2736	Fedratinib (SAR302503, TG101348)
100	S2736	Fedratinib (SAR302503, TG101348)
100	S2736	Fedratinib (SAR302503, TG101348)
100	S2736	Fedratinib (SAR302503, TG101348)
100	S2736	Fedratinib (SAR302503, TG101348)
100	S2736	Fedratinib (SAR302503, TG101348)
1000	S2736	Fedratinib (SAR302503, TG101348)
1000	S2736	Fedratinib (SAR302503, TG101348)
1000	S2736	Fedratinib (SAR302503, TG101348)
1000	S2736	Fedratinib (SAR302503, TG101348)
1000	S2736	Fedratinib (SAR302503, TG101348)
1000	S2736	Fedratinib (SAR302503, TG101348)
10000	S2736	Fedratinib (SAR302503, TG101348)
10000	S2736	Fedratinib (SAR302503, TG101348)
10000	S2736	Fedratinib (SAR302503, TG101348)
10000	S2736	Fedratinib (SAR302503, TG101348)
10000	S2736	Fedratinib (SAR302503, TG101348)
10000	S2736	Fedratinib (SAR302503, TG101348)
10	S2740	GSK1070916
10	S2740	GSK1070916
10	S2740	GSK1070916
10	S2740	GSK1070916
10	S2740	GSK1070916
10	S2740	GSK1070916
100	S2740	GSK1070916
100	S2740	GSK1070916
100	S2740	GSK1070916
100	S2740	GSK1070916
100	S2740	GSK1070916
100	S2740	GSK1070916
1000	S2740	GSK1070916
1000	S2740	GSK1070916
1000	S2740	GSK1070916
1000	S2740	GSK1070916
1000	S2740	GSK1070916
1000	S2740	GSK1070916
10000	S2740	GSK1070916
10000	S2740	GSK1070916
10000	S2740	GSK1070916
10000	S2740	GSK1070916
10000	S2740	GSK1070916
10000	S2740	GSK1070916
10	S2759	CUDC-907
10	S2759	CUDC-907
10	S2759	CUDC-907
10	S2759	CUDC-907
10	S2759	CUDC-907
10	S2759	CUDC-907
100	S2759	CUDC-907
100	S2759	CUDC-907
100	S2759	CUDC-907
100	S2759	CUDC-907
100	S2759	CUDC-907
100	S2759	CUDC-907
1000	S2759	CUDC-907
1000	S2759	CUDC-907
1000	S2759	CUDC-907
1000	S2759	CUDC-907
1000	S2759	CUDC-907
1000	S2759	CUDC-907
10000	S2759	CUDC-907
10000	S2759	CUDC-907
10000	S2759	CUDC-907
10000	S2759	CUDC-907
10000	S2759	CUDC-907
10000	S2759	CUDC-907
10	S2770	MK-5108 (VX-689)
10	S2770	MK-5108 (VX-689)
10	S2770	MK-5108 (VX-689)
10	S2770	MK-5108 (VX-689)
10	S2770	MK-5108 (VX-689)
10	S2770	MK-5108 (VX-689)
100	S2770	MK-5108 (VX-689)
100	S2770	MK-5108 (VX-689)
100	S2770	MK-5108 (VX-689)
100	S2770	MK-5108 (VX-689)
100	S2770	MK-5108 (VX-689)
100	S2770	MK-5108 (VX-689)
1000	S2770	MK-5108 (VX-689)
1000	S2770	MK-5108 (VX-689)
1000	S2770	MK-5108 (VX-689)
1000	S2770	MK-5108 (VX-689)
1000	S2770	MK-5108 (VX-689)
1000	S2770	MK-5108 (VX-689)
10000	S2770	MK-5108 (VX-689)
10000	S2770	MK-5108 (VX-689)
10000	S2770	MK-5108 (VX-689)
10000	S2770	MK-5108 (VX-689)
10000	S2770	MK-5108 (VX-689)
10000	S2770	MK-5108 (VX-689)
10	S2779	M344
